"year","flights","origin_iso","destination_iso","originregion_name","destinationregion_name","origin_name","destination_name","ftype"
2004,228,"HR","TR","ESRA East","ESRA Mediterranean","Croatia","Turkey","internal"
2004,18295,"NO","DK","ESRA North-West","ESRA North-West","Norway","Denmark","internal"
2004,1385,"HU","BE","ESRA East","ESRA North-West","Hungary","Belgium","internal"
2004,1718,"FR","FI","ESRA North-West","ESRA North-West","France","Finland","internal"
2004,745,"HU","SE","ESRA East","ESRA North-West","Hungary","Sweden","internal"
2004,2168,"NL","CZ","ESRA North-West","ESRA East","Netherlands","Czech Republic","internal"
2004,453,"HU","IE","ESRA East","ESRA North-West","Hungary","Ireland","internal"
2004,3172,"BE","PT","ESRA North-West","ESRA Mediterranean","Belgium","Portugal","internal"
2004,1220,"GI","GB","Other Europe","ESRA North-West","Gibraltar","United Kingdom","internal"
2004,3983,"UA","TR","ESRA East","ESRA Mediterranean","Ukraine","Turkey","internal"
2004,175,"GE","DE","Other Europe","ESRA North-West","Georgia","Germany","internal"
2004,471,"GR","SK","ESRA Mediterranean","ESRA East","Greece","Slovakia","internal"
2004,160,"EE","NL","Other Europe","ESRA North-West","Estonia","Netherlands","internal"
2004,667,"MK","CH","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Switzerland","internal"
2004,3778,"LU","GB","ESRA North-West","ESRA North-West","Luxembourg","United Kingdom","internal"
2004,695,"LU","AT","ESRA North-West","ESRA North-West","Luxembourg","Austria","internal"
2004,1602,"FI","LV","ESRA North-West","Other Europe","Finland","Latvia","internal"
2004,1852,"DK","CZ","ESRA North-West","ESRA East","Denmark","Czech Republic","internal"
2004,56,"ES","EE","ESRA Mediterranean","Other Europe","Spain","Estonia","internal"
2004,2138,"AT","RO","ESRA North-West","ESRA East","Austria","Romania","internal"
2004,1151,"EE","DE","Other Europe","ESRA North-West","Estonia","Germany","internal"
2004,647,"GB","SI","ESRA North-West","ESRA East","United Kingdom","Slovenia","internal"
2004,444,"AT","LT","ESRA North-West","Other Europe","Austria","Lithuania","internal"
2004,973,"HU","UA","ESRA East","ESRA East","Hungary","Ukraine","internal"
2004,472,"ES","RO","ESRA Mediterranean","ESRA East","Spain","Romania","internal"
2004,350,"EE","PL","Other Europe","ESRA East","Estonia","Poland","internal"
2004,535,"BG","PL","ESRA East","ESRA East","Bulgaria","Poland","internal"
2004,913,"IT","SK","ESRA Mediterranean","ESRA East","Italy","Slovakia","internal"
2004,670,"MD","TR","ESRA East","ESRA Mediterranean","Moldova, Republic of","Turkey","internal"
2004,2152,"RO","AT","ESRA East","ESRA North-West","Romania","Austria","internal"
2004,153,"GE","CZ","Other Europe","ESRA East","Georgia","Czech Republic","internal"
2004,743,"SE","HU","ESRA North-West","ESRA East","Sweden","Hungary","internal"
2004,159,"AL","DE","ESRA East","ESRA North-West","Albania","Germany","internal"
2004,1255,"PL","HU","ESRA East","ESRA East","Poland","Hungary","internal"
2004,911,"HU","ES","ESRA East","ESRA Mediterranean","Hungary","Spain","internal"
2004,351,"PL","EE","ESRA East","Other Europe","Poland","Estonia","internal"
2004,17,"UA","SI","ESRA East","ESRA East","Ukraine","Slovenia","internal"
2004,1137,"CZ","BG","ESRA East","ESRA East","Czech Republic","Bulgaria","internal"
2004,90,"FO","NO","ESRA North-West","ESRA North-West","Faroe Islands","Norway","internal"
2004,486,"UA","CH","ESRA East","ESRA North-West","Ukraine","Switzerland","internal"
2004,390,"AT","NO","ESRA North-West","ESRA North-West","Austria","Norway","internal"
2004,518,"LV","PL","Other Europe","ESRA East","Latvia","Poland","internal"
2004,35,"HR","BG","ESRA East","ESRA East","Croatia","Bulgaria","internal"
2004,323,"MT","CH","ESRA Mediterranean","ESRA North-West","Malta","Switzerland","internal"
2004,419,"DK","BG","ESRA North-West","ESRA East","Denmark","Bulgaria","internal"
2004,41,"EE","AT","Other Europe","ESRA North-West","Estonia","Austria","internal"
2004,1152,"DE","EE","ESRA North-West","Other Europe","Germany","Estonia","internal"
2004,57,"GR","MK","ESRA Mediterranean","ESRA East","Greece","Macedonia, the former Yugoslav Republic of","internal"
2004,280,"TR","IE","ESRA Mediterranean","ESRA North-West","Turkey","Ireland","internal"
2004,191,"BG","SK","ESRA East","ESRA East","Bulgaria","Slovakia","internal"
2004,556,"LV","AT","Other Europe","ESRA North-West","Latvia","Austria","internal"
2004,311,"IE","TR","ESRA North-West","ESRA Mediterranean","Ireland","Turkey","internal"
2004,738,"IT","NO","ESRA Mediterranean","ESRA North-West","Italy","Norway","internal"
2004,187,"FR","EE","ESRA North-West","Other Europe","France","Estonia","internal"
2004,353,"BA","HU","ESRA East","ESRA East","Bosnia and Herzegovina","Hungary","internal"
2004,428,"SE","IE","ESRA North-West","ESRA North-West","Sweden","Ireland","internal"
2004,992,"TR","RO","ESRA Mediterranean","ESRA East","Turkey","Romania","internal"
2004,192,"GE","TR","Other Europe","ESRA Mediterranean","Georgia","Turkey","internal"
2004,310,"BE","SK","ESRA North-West","ESRA East","Belgium","Slovakia","internal"
2004,52,"FI","LU","ESRA North-West","ESRA North-West","Finland","Luxembourg","internal"
2004,218,"CY","PL","ESRA Mediterranean","ESRA East","Cyprus","Poland","internal"
2004,912,"PL","TR","ESRA East","ESRA Mediterranean","Poland","Turkey","internal"
2004,123,"FO","GB","ESRA North-West","ESRA North-West","Faroe Islands","United Kingdom","internal"
2004,552,"BE","SI","ESRA North-West","ESRA East","Belgium","Slovenia","internal"
2004,476,"RO","BG","ESRA East","ESRA East","Romania","Bulgaria","internal"
2004,215,"MD","UA","ESRA East","ESRA East","Moldova, Republic of","Ukraine","internal"
2004,212,"CY","DK","ESRA Mediterranean","ESRA North-West","Cyprus","Denmark","internal"
2004,576,"NO","TR","ESRA North-West","ESRA Mediterranean","Norway","Turkey","internal"
2004,259,"GR","LU","ESRA Mediterranean","ESRA North-West","Greece","Luxembourg","internal"
2004,44,"IE","LU","ESRA North-West","ESRA North-West","Ireland","Luxembourg","internal"
2004,223,"TR","AM","ESRA Mediterranean","Other Europe","Turkey","Armenia","internal"
2004,256,"LU","TR","ESRA North-West","ESRA Mediterranean","Luxembourg","Turkey","internal"
2004,105,"MD","NL","ESRA East","ESRA North-West","Moldova, Republic of","Netherlands","internal"
2004,284,"GR","SI","ESRA Mediterranean","ESRA East","Greece","Slovenia","internal"
2004,40,"EE","CH","Other Europe","ESRA North-West","Estonia","Switzerland","internal"
2004,256,"AM","TR","Other Europe","ESRA Mediterranean","Armenia","Turkey","internal"
2004,11,"AL","RO","ESRA East","ESRA East","Albania","Romania","internal"
2004,3,"GE","RO","Other Europe","ESRA East","Georgia","Romania","internal"
2004,231,"LV","BE","Other Europe","ESRA North-West","Latvia","Belgium","internal"
2004,104,"CZ","AM","ESRA East","Other Europe","Czech Republic","Armenia","internal"
2004,689,"NO","IT","ESRA North-West","ESRA Mediterranean","Norway","Italy","internal"
2004,7,"SK","LT","ESRA East","Other Europe","Slovakia","Lithuania","internal"
2004,325,"IE","PL","ESRA North-West","ESRA East","Ireland","Poland","internal"
2004,4,"AL","BE","ESRA East","ESRA North-West","Albania","Belgium","internal"
2004,14,"RO","MK","ESRA East","ESRA East","Romania","Macedonia, the former Yugoslav Republic of","internal"
2004,53,"SE","RO","ESRA North-West","ESRA East","Sweden","Romania","internal"
2004,3,"PT","BA","ESRA Mediterranean","ESRA East","Portugal","Bosnia and Herzegovina","internal"
2004,5,"BA","UA","ESRA East","ESRA East","Bosnia and Herzegovina","Ukraine","internal"
2004,4,"BA","PT","ESRA East","ESRA Mediterranean","Bosnia and Herzegovina","Portugal","internal"
2004,168,"SK","TR","ESRA East","ESRA Mediterranean","Slovakia","Turkey","internal"
2004,327,"PL","IE","ESRA East","ESRA North-West","Poland","Ireland","internal"
2004,16,"UA","IE","ESRA East","ESRA North-West","Ukraine","Ireland","internal"
2004,23,"IE","SK","ESRA North-West","ESRA East","Ireland","Slovakia","internal"
2004,74,"BA","GB","ESRA East","ESRA North-West","Bosnia and Herzegovina","United Kingdom","internal"
2004,5,"NO","MD","ESRA North-West","ESRA East","Norway","Moldova, Republic of","internal"
2004,14,"GI","CH","Other Europe","ESRA North-West","Gibraltar","Switzerland","internal"
2004,190,"SK","BG","ESRA East","ESRA East","Slovakia","Bulgaria","internal"
2004,138,"LV","IT","Other Europe","ESRA Mediterranean","Latvia","Italy","internal"
2004,13,"BG","GE","ESRA East","Other Europe","Bulgaria","Georgia","internal"
2004,73,"UA","RO","ESRA East","ESRA East","Ukraine","Romania","internal"
2004,9,"PT","SK","ESRA Mediterranean","ESRA East","Portugal","Slovakia","internal"
2004,10,"AL","MK","ESRA East","ESRA East","Albania","Macedonia, the former Yugoslav Republic of","internal"
2004,194,"CZ","PT","ESRA East","ESRA Mediterranean","Czech Republic","Portugal","internal"
2004,4,"IE","GE","ESRA North-West","Other Europe","Ireland","Georgia","internal"
2004,12,"MK","AL","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Albania","internal"
2004,12,"IT","GI","ESRA Mediterranean","Other Europe","Italy","Gibraltar","internal"
2004,29,"BG","AM","ESRA East","Other Europe","Bulgaria","Armenia","internal"
2004,229,"SK","HR","ESRA East","ESRA East","Slovakia","Croatia","internal"
2004,7,"GI","DK","Other Europe","ESRA North-West","Gibraltar","Denmark","internal"
2004,33,"BG","HR","ESRA East","ESRA East","Bulgaria","Croatia","internal"
2004,18,"LT","BG","Other Europe","ESRA East","Lithuania","Bulgaria","internal"
2004,7,"PT","RO","ESRA Mediterranean","ESRA East","Portugal","Romania","internal"
2004,1,"MT","MD","ESRA Mediterranean","ESRA East","Malta","Moldova, Republic of","internal"
2004,6,"GB","MK","ESRA North-West","ESRA East","United Kingdom","Macedonia, the former Yugoslav Republic of","internal"
2004,7,"MT","MT","ESRA Mediterranean","ESRA Mediterranean","Malta","Malta","internal"
2004,2,"FI","MK","ESRA North-West","ESRA East","Finland","Macedonia, the former Yugoslav Republic of","internal"
2004,470,"SE","BG","ESRA North-West","ESRA East","Sweden","Bulgaria","internal"
2004,11,"UA","MK","ESRA East","ESRA East","Ukraine","Macedonia, the former Yugoslav Republic of","internal"
2004,2,"AL","SK","ESRA East","ESRA East","Albania","Slovakia","internal"
2004,15,"FI","SK","ESRA North-West","ESRA East","Finland","Slovakia","internal"
2004,3,"AL","GE","ESRA East","Other Europe","Albania","Georgia","internal"
2004,183,"TR","LV","ESRA Mediterranean","Other Europe","Turkey","Latvia","internal"
2004,11,"MD","DE","ESRA East","ESRA North-West","Moldova, Republic of","Germany","internal"
2004,1,"BG","EE","ESRA East","Other Europe","Bulgaria","Estonia","internal"
2004,7,"BA","IE","ESRA East","ESRA North-West","Bosnia and Herzegovina","Ireland","internal"
2004,124,"LV","IE","Other Europe","ESRA North-West","Latvia","Ireland","internal"
2004,4,"SK","NO","ESRA East","ESRA North-West","Slovakia","Norway","internal"
2004,1,"PL","MK","ESRA East","ESRA East","Poland","Macedonia, the former Yugoslav Republic of","internal"
2004,6,"MD","CH","ESRA East","ESRA North-West","Moldova, Republic of","Switzerland","internal"
2004,30,"SI","IE","ESRA East","ESRA North-West","Slovenia","Ireland","internal"
2004,1,"GE","MK","Other Europe","ESRA East","Georgia","Macedonia, the former Yugoslav Republic of","internal"
2004,55,"GR","LT","ESRA Mediterranean","Other Europe","Greece","Lithuania","internal"
2004,2,"EE","HR","Other Europe","ESRA East","Estonia","Croatia","internal"
2004,3,"CZ","BA","ESRA East","ESRA East","Czech Republic","Bosnia and Herzegovina","internal"
2004,4,"MD","SE","ESRA East","ESRA North-West","Moldova, Republic of","Sweden","internal"
2004,2,"SI","MD","ESRA East","ESRA East","Slovenia","Moldova, Republic of","internal"
2004,11,"LT","CY","Other Europe","ESRA Mediterranean","Lithuania","Cyprus","internal"
2004,3,"NO","BA","ESRA North-West","ESRA East","Norway","Bosnia and Herzegovina","internal"
2004,35,"MD","ES","ESRA East","ESRA Mediterranean","Moldova, Republic of","Spain","internal"
2004,1,"AL","NL","ESRA East","ESRA North-West","Albania","Netherlands","internal"
2004,3,"SI","EE","ESRA East","Other Europe","Slovenia","Estonia","internal"
2004,2,"SI","LT","ESRA East","Other Europe","Slovenia","Lithuania","internal"
2004,2,"GE","PL","Other Europe","ESRA East","Georgia","Poland","internal"
2004,1,"GR","GI","ESRA Mediterranean","Other Europe","Greece","Gibraltar","internal"
2004,3,"AM","RO","Other Europe","ESRA East","Armenia","Romania","internal"
2004,1,"RO","LT","ESRA East","Other Europe","Romania","Lithuania","internal"
2004,1,"HR","AM","ESRA East","Other Europe","Croatia","Armenia","internal"
2004,1,"AM","SK","Other Europe","ESRA East","Armenia","Slovakia","internal"
2005,12605,"HU","DE","ESRA East","ESRA North-West","Hungary","Germany","internal"
2005,64990,"IE","GB","ESRA North-West","ESRA North-West","Ireland","United Kingdom","internal"
2005,251,"AM","GB","Other Europe","ESRA North-West","Armenia","United Kingdom","internal"
2005,525,"BG","ES","ESRA East","ESRA Mediterranean","Bulgaria","Spain","internal"
2005,2269,"FI","ES","ESRA North-West","ESRA Mediterranean","Finland","Spain","internal"
2005,3151,"GR","BE","ESRA Mediterranean","ESRA North-West","Greece","Belgium","internal"
2005,26536,"CH","FR","ESRA North-West","ESRA North-West","Switzerland","France","internal"
2005,26840,"GB","CH","ESRA North-West","ESRA North-West","United Kingdom","Switzerland","internal"
2005,51292,"NL","GB","ESRA North-West","ESRA North-West","Netherlands","United Kingdom","internal"
2005,10908,"AT","IT","ESRA North-West","ESRA Mediterranean","Austria","Italy","internal"
2005,1522,"IE","PT","ESRA North-West","ESRA Mediterranean","Ireland","Portugal","internal"
2005,68460,"DE","FR","ESRA North-West","ESRA North-West","Germany","France","internal"
2005,175,"DK","MT","ESRA North-West","ESRA Mediterranean","Denmark","Malta","internal"
2005,42825,"DE","AT","ESRA North-West","ESRA North-West","Germany","Austria","internal"
2005,39460,"CH","DE","ESRA North-West","ESRA North-West","Switzerland","Germany","internal"
2005,4736,"PT","IT","ESRA Mediterranean","ESRA Mediterranean","Portugal","Italy","internal"
2005,5316,"ES","SE","ESRA Mediterranean","ESRA North-West","Spain","Sweden","internal"
2005,1139,"HU","ES","ESRA East","ESRA Mediterranean","Hungary","Spain","internal"
2005,2055,"PL","SE","ESRA East","ESRA North-West","Poland","Sweden","internal"
2005,5714,"DE","BG","ESRA North-West","ESRA East","Germany","Bulgaria","internal"
2005,1048,"CH","IE","ESRA North-West","ESRA North-West","Switzerland","Ireland","internal"
2005,835,"PT","LU","ESRA Mediterranean","ESRA North-West","Portugal","Luxembourg","internal"
2005,210,"CY","UA","ESRA Mediterranean","ESRA East","Cyprus","Ukraine","internal"
2005,295,"MT","CH","ESRA Mediterranean","ESRA North-West","Malta","Switzerland","internal"
2005,2011,"HU","CZ","ESRA East","ESRA East","Hungary","Czech Republic","internal"
2005,1332,"ES","TR","ESRA Mediterranean","ESRA Mediterranean","Spain","Turkey","internal"
2005,16373,"FI","SE","ESRA North-West","ESRA North-West","Finland","Sweden","internal"
2005,592,"BA","DE","ESRA East","ESRA North-West","Bosnia and Herzegovina","Germany","internal"
2005,3851,"IT","DK","ESRA Mediterranean","ESRA North-West","Italy","Denmark","internal"
2005,2618,"CZ","ES","ESRA East","ESRA Mediterranean","Czech Republic","Spain","internal"
2005,770,"RO","ES","ESRA East","ESRA Mediterranean","Romania","Spain","internal"
2005,3139,"PL","AT","ESRA East","ESRA North-West","Poland","Austria","internal"
2005,3400,"CZ","AT","ESRA East","ESRA North-West","Czech Republic","Austria","internal"
2005,3565,"CZ","SK","ESRA East","ESRA East","Czech Republic","Slovakia","internal"
2005,55,"FI","MT","ESRA North-West","ESRA Mediterranean","Finland","Malta","internal"
2005,1046,"DK","EE","ESRA North-West","Other Europe","Denmark","Estonia","internal"
2005,14288,"FR","BE","ESRA North-West","ESRA North-West","France","Belgium","internal"
2005,3574,"FR","HU","ESRA North-West","ESRA East","France","Hungary","internal"
2005,134,"PT","HU","ESRA Mediterranean","ESRA East","Portugal","Hungary","internal"
2005,12675,"CZ","DE","ESRA East","ESRA North-West","Czech Republic","Germany","internal"
2005,119,"MT","IE","ESRA Mediterranean","ESRA North-West","Malta","Ireland","internal"
2005,1730,"HU","BE","ESRA East","ESRA North-West","Hungary","Belgium","internal"
2005,3129,"AT","PL","ESRA North-West","ESRA East","Austria","Poland","internal"
2005,2615,"ES","CZ","ESRA Mediterranean","ESRA East","Spain","Czech Republic","internal"
2005,1503,"PT","IE","ESRA Mediterranean","ESRA North-West","Portugal","Ireland","internal"
2005,584,"SI","TR","ESRA East","ESRA Mediterranean","Slovenia","Turkey","internal"
2005,548,"IE","LT","ESRA North-West","Other Europe","Ireland","Lithuania","internal"
2005,4092,"GR","NL","ESRA Mediterranean","ESRA North-West","Greece","Netherlands","internal"
2005,2672,"UA","AT","ESRA East","ESRA North-West","Ukraine","Austria","internal"
2005,2774,"BG","GB","ESRA East","ESRA North-West","Bulgaria","United Kingdom","internal"
2005,1525,"PL","ES","ESRA East","ESRA Mediterranean","Poland","Spain","internal"
